Date,Team,Opp,VOID,GameId,HorA,Win_Odds,CS_Odds,Odds_GF,Pinn_Odds,Pinn_CS,Pinn_Goals,bet365_CS,skybet_CS,PaddyPower_CS,WilliamHill_CS,888sport_CS,betfair_CS,BetVictor_CS,UniBet_CS,MansionBet_CS,BetFred_CS,SBK_CS,BetWay_CS,BoyleSports_CS,10bet_CS,SportNation_CS,novibet_CS,VBet_CS,SportingIndex_CS,GentingBet_CS,RedZone_CS,SpreadEx_CS,bet365_Goals,skybet_Goals,PaddyPower_Goals,WilliamHill_Goals,888sport_Goals,betfair_Goals,BetVictor_Goals,UniBet_Goals,MansionBet_Goals,BetFred_Goals,SBK_Goals,BetWay_Goals,BoyleSports_Goals,10bet_Goals,SportNation_Goals,novibet_Goals,VBet_Goals,SportingIndex_Goals,GentingBet_Goals,RedZone_Goals,SpreadEx_Goals,OddsShark_GF,FiveThirtyEight_Odds,FiveThirtyEight_Goals,FiveThirtyEight_SPI,FiveThirtyEight_Importance,GamesPlayed,xG,xA,PSxG,PSxG/SoT,Sh,SoT,KP,Fls,Fld,Crs,Int,TklW,xG_A,xA_A,PSxG_A,PSxG/SoT_A,Sh_A,SoT_A,KP_A,Fls_A,Fld_A,Crs_A,Int_A,TklW_A,MatchReport_URL,Real_Sh,Real_SoT,Real_KP,Real_Fls,Real_Fld,Real_Crs,Real_Int,Real_TklW,Real_Goals,SoT%,Real_Chances,Real_xPTS,game_xG,game_xA,game_PSxG,game_PSxG/SoT,game_KP
10/3/21,Villarreal,Betis,,67,H,49.39759036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,45.72,1.58,77.42,52.4,6,7.0,5.0,5.7,0.27,59,21,41,79,69,67,74,65,6.7,4.4,3.8,0.32,76,12,51,74,75,86,104,65,https://fbref.com/en/matches/ebd1fe82/Villarreal-Real-Betis-October-3-2021-La-Liga,11.0,4.0,7.0,15.0,8.0,7.0,16.0,6.0,2.0,0.363636364,,,,,,,
10/3/21,Betis,Villarreal,,67,A,26.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,27.94,1.18,75.59,47.8,7,12.6,8.7,13.1,0.3,117,44,87,94,82,87,80,81,6.3,4.4,6.0,0.28,66,18,43,88,87,97,100,68,https://fbref.com/en/matches/ebd1fe82/Villarreal-Real-Betis-October-3-2021-La-Liga,10.0,3.0,8.0,9.0,15.0,8.0,15.0,15.0,0.0,0.3,,,,,,,
10/3/21,Granada,Sevilla,,68,H,19.23076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,19.73,0.87,58.53,43.3,7,4.6,3.0,4.7,0.26,57,15,37,99,97,47,90,68,12.0,6.6,13.7,0.28,120,42,84,104,93,126,85,77,https://fbref.com/en/matches/ad6c38fa/Granada-Sevilla-October-3-2021-La-Liga,3.0,1.0,2.0,14.0,12.0,10.0,13.0,11.0,1.0,0.333333333,,,,,,,
10/3/21,Sevilla,Granada,,68,A,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,54.11,1.63,80.35,66.3,6,9.1,6.9,7.4,0.25,81,29,67,79,70,79,77,67,4.1,2.3,2.6,0.11,54,15,31,76,78,51,81,48,https://fbref.com/en/matches/ad6c38fa/Granada-Sevilla-October-3-2021-La-Liga,14.0,3.0,13.0,12.0,12.0,16.0,9.0,15.0,0.0,0.214285714,,,,,,,
10/16/21,Levante,Getafe,,69,H,38.46153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,39.21,1.11,63.28,48.9,8,9.4,5.3,7.2,0.28,61,18,45,131,96,72,112,94,10.5,7.4,10.1,0.25,100,37,72,101,126,102,106,81,https://fbref.com/en/matches/093fea09/Levante-Getafe-October-16-2021-La-Liga,6.0,2.0,4.0,15.0,10.0,15.0,8.0,6.0,0.0,0.333333333,,,,,,,
10/16/21,Getafe,Levante,,69,A,29.8245614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,28.65,0.9,67.7,43.5,8,5.2,3.2,3.2,0.18,86,15,57,127,113,96,139,97,10.8,7.1,10.5,0.32,78,28,58,118,121,69,97,86,https://fbref.com/en/matches/093fea09/Levante-Getafe-October-16-2021-La-Liga,15.0,4.0,13.0,11.0,15.0,12.0,14.0,18.0,0.0,0.266666667,,,,,,,
10/16/21,Real Sociedad,Mallorca,,70,H,68.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,66.28,1.85,79.25,63.1,8,12.3,6.6,12.4,0.26,104,38,66,118,98,91,70,77,7.0,4.6,5.7,0.25,67,19,46,103,114,71,106,99,https://fbref.com/en/matches/8473b085/Real-Sociedad-Mallorca-October-16-2021-La-Liga,10.0,2.0,5.0,11.0,20.0,4.0,10.0,15.0,1.0,0.2,,,,,,,
10/16/21,Mallorca,Real Sociedad,,70,A,10.86956522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.22,0.61,61.17,25.4,8,7.0,4.6,8.7,0.29,91,30,60,101,130,71,104,79,10.3,6.9,7.1,0.22,92,31,59,132,96,100,75,86,https://fbref.com/en/matches/8473b085/Real-Sociedad-Mallorca-October-16-2021-La-Liga,7.0,1.0,5.0,23.0,10.0,15.0,19.0,13.0,0.0,0.142857143,,,,,,,
10/17/21,Rayo Vallecano,Elche,,71,H,54.28571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,47.5,1.38,66.45,17.1,8,10.1,6.7,9.6,0.32,89,28,62,117,118,92,130,71,10.4,6.7,9.8,0.27,82,26,63,123,112,93,97,77,https://fbref.com/en/matches/dd74ec09/Rayo-Vallecano-Elche-October-17-2021-La-Liga,10.0,4.0,10.0,18.0,11.0,22.0,13.0,12.0,2.0,0.4,,,,,,,
10/17/21,Elche,Rayo Vallecano,,71,A,20.40816327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,23.37,0.88,60.89,35.6,8,6.5,5.5,3.8,0.17,62,22,46,94,106,83,133,53,11.1,7.6,8.7,0.26,98,33,73,111,90,106,110,82,https://fbref.com/en/matches/dd74ec09/Rayo-Vallecano-Elche-October-17-2021-La-Liga,7.0,3.0,6.0,12.0,17.0,9.0,22.0,5.0,1.0,0.428571429,,,,,,,
10/17/21,Celta Vigo,Sevilla,,72,H,28.20512821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,27.09,1.06,68.73,25.2,8,8.8,5.9,7.9,0.36,76,17,56,95,92,103,120,92,12.8,7.9,14.3,0.33,77,33,59,97,90,68,128,74,https://fbref.com/en/matches/5f99a85d/Celta-Vigo-Sevilla-October-17-2021-La-Liga,14.0,3.0,9.0,15.0,9.0,16.0,6.0,7.0,0.0,0.214285714,,,,,,,
10/17/21,Sevilla,Celta Vigo,,72,A,43.90243902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,45.14,1.46,80.67,64.6,7,10.6,8.5,8.1,0.24,95,32,80,90,81,95,86,82,4.3,2.4,2.7,0.11,57,16,33,89,88,61,94,59,https://fbref.com/en/matches/5f99a85d/Celta-Vigo-Sevilla-October-17-2021-La-Liga,8.0,2.0,5.0,10.0,14.0,7.0,12.0,9.0,1.0,0.25,,,,,,,
10/17/21,Villarreal,Osasuna,,73,H,58.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,60.14,1.79,78.6,57.5,7,10.1,7.2,6.9,0.28,70,25,48,93,77,74,90,71,7.2,4.9,4.0,0.26,86,15,59,83,89,94,119,80,https://fbref.com/en/matches/cdc92553/Villarreal-Osasuna-October-17-2021-La-Liga,11.0,6.0,10.0,7.0,21.0,13.0,8.0,3.0,1.0,0.545454545,,,,,,,
10/17/21,Osasuna,Villarreal,,73,A,18.18181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,15.72,0.78,67.02,21.9,8,10.1,6.0,10.2,0.24,94,27,71,131,74,132,113,71,8.6,5.6,9.3,0.31,78,29,49,81,126,109,129,66,https://fbref.com/en/matches/cdc92553/Villarreal-Osasuna-October-17-2021-La-Liga,6.0,2.0,4.0,21.0,7.0,12.0,23.0,14.0,2.0,0.333333333,,,,,,,
10/17/21,Barcelona,Valencia,,74,H,64.70588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,65.5,2.18,84.65,63.1,7,11.3,8.4,10.1,0.27,82,35,65,81,112,116,72,89,7.2,5.3,7.7,0.35,65,22,44,120,78,61,109,95,https://fbref.com/en/matches/2a3e67f6/Barcelona-Valencia-October-17-2021-La-Liga,11.0,4.0,8.0,18.0,18.0,14.0,9.0,7.0,3.0,0.363636364,,,,,,,
10/17/21,Valencia,Barcelona,,74,A,14.70588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,14.12,0.9,70.75,34.8,8,9.2,6.6,11.0,0.3,89,31,72,130,136,106,116,67,6.1,5.1,6.5,0.22,94,30,72,136,124,100,96,82,https://fbref.com/en/matches/2a3e67f6/Barcelona-Valencia-October-17-2021-La-Liga,9.0,3.0,5.0,18.0,18.0,10.0,14.0,15.0,1.0,0.333333333,,,,,,,
10/18/21,Alavés,Betis,,75,H,27.90697674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,28.31,1.12,60.9,39.8,7,4.7,2.6,2.4,0.09,69,17,48,102,95,101,85,66,10.0,6.8,10.5,0.35,90,23,64,100,95,78,99,60,https://fbref.com/en/matches/26e9e3f4/Alaves-Real-Betis-October-18-2021-La-Liga,14.0,2.0,6.0,12.0,11.0,12.0,12.0,7.0,0.0,0.142857143,,,,,,,
10/18/21,Betis,Alavés,,75,A,44.44444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,44.26,1.47,74.6,34.9,8,13.1,9.1,13.2,0.28,127,47,95,103,96,95,95,96,9.3,6.6,7.2,0.29,77,22,50,102,95,104,116,74,https://fbref.com/en/matches/26e9e3f4/Alaves-Real-Betis-October-18-2021-La-Liga,19.0,4.0,16.0,12.0,12.0,12.0,9.0,12.0,1.0,0.210526316,,,,,,,
10/18/21,Espanyol,Cádiz,,76,H,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,49.99,1.47,64.36,32.8,8,8.4,5.4,6.3,0.24,81,23,52,92,101,79,80,72,8.7,6.9,6.6,0.21,114,31,85,109,86,138,82,88,https://fbref.com/en/matches/b3946deb/Espanyol-Cadiz-October-18-2021-La-Liga,14.0,6.0,8.0,9.0,11.0,9.0,18.0,8.0,2.0,0.428571429,,,,,,,
10/18/21,Cádiz,Espanyol,,76,A,16.94915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,22.02,0.88,55.14,49.6,8,7.5,3.9,7.2,0.34,53,15,35,90,76,96,120,98,11.5,6.6,11.3,0.28,105,32,80,81,83,121,86,70,https://fbref.com/en/matches/b3946deb/Espanyol-Cadiz-October-18-2021-La-Liga,14.0,2.0,12.0,11.0,9.0,24.0,9.0,8.0,0.0,0.142857143,,,,,,,
10/22/21,Osasuna,Granada,,77,H,54.54545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,51.19,1.53,68.36,22.0,9,11.0,6.5,11.1,0.26,100,29,75,145,80,144,136,85,9.1,6.0,9.9,0.28,89,35,59,87,140,122,137,69,https://fbref.com/en/matches/a135e5a3/Osasuna-Granada-October-22-2021-La-Liga,16.0,5.0,8.0,14.0,11.0,18.0,7.0,6.0,1.0,0.3125,,,,,,,
10/22/21,Granada,Osasuna,,77,A,19.60784314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,21.51,0.89,58.44,41.5,8,4.7,3.1,4.8,0.25,60,16,39,112,107,57,103,79,13.6,8.1,14.4,0.28,134,45,97,115,104,142,94,92,https://fbref.com/en/matches/a135e5a3/Osasuna-Granada-October-22-2021-La-Liga,9.0,4.0,8.0,11.0,15.0,15.0,11.0,2.0,1.0,0.444444444,,,,,,,
10/23/21,Valencia,Mallorca,,78,H,57.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,51.04,1.52,70.39,19.7,9,9.7,6.9,11.5,0.28,98,34,77,143,152,116,130,82,8.1,6.2,9.0,0.24,105,34,80,152,137,114,105,89,https://fbref.com/en/matches/8dd835a6/Valencia-Mallorca-October-23-2021-La-Liga,20.0,5.0,13.0,17.0,21.0,27.0,11.0,17.0,2.0,0.25,,,,,,,
10/23/21,Mallorca,Valencia,,78,A,18.51851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,21.6,0.89,62.38,27.4,9,7.4,5.0,8.8,0.28,98,31,65,122,139,86,123,92,11.0,7.3,7.7,0.22,102,33,64,143,114,104,85,101,https://fbref.com/en/matches/8dd835a6/Valencia-Mallorca-October-23-2021-La-Liga,9.0,4.0,5.0,20.0,16.0,4.0,13.0,9.0,2.0,0.444444444,,,,,,,
10/23/21,Cádiz,Alavés,,79,H,38.0952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,37.08,1.2,54.39,50.0,9,8.1,4.4,7.3,0.31,67,17,47,100,84,120,129,106,13.2,7.6,13.1,0.28,119,38,88,89,93,130,104,78,https://fbref.com/en/matches/ca8a8682/Cadiz-Alaves-October-23-2021-La-Liga,23.0,3.0,13.0,11.0,16.0,30.0,9.0,14.0,0.0,0.130434783,,,,,,,
10/23/21,Alavés,Cádiz,,79,A,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,33.15,1.12,60.37,48.8,8,6.1,2.9,2.7,0.1,83,19,54,110,105,113,97,73,11.5,8.1,11.1,0.32,109,27,80,111,103,90,108,72,https://fbref.com/en/matches/ca8a8682/Cadiz-Alaves-October-23-2021-La-Liga,7.0,3.0,5.0,17.0,11.0,7.0,12.0,6.0,2.0,0.428571429,,,,,,,
10/23/21,Elche,Espanyol,,80,H,36.36363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,38.69,1.16,60.47,42.1,9,7.0,5.8,4.3,0.17,69,25,52,105,121,92,155,58,12.5,8.9,10.4,0.28,108,37,83,127,100,128,123,94,https://fbref.com/en/matches/43ebabcc/Elche-Espanyol-October-23-2021-La-Liga,12.0,7.0,7.0,17.0,10.0,14.0,9.0,12.0,2.0,0.583333333,,,,,,,
10/23/21,Espanyol,Elche,,80,A,33.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,30.29,0.99,65.05,21.3,9,10.1,6.3,8.1,0.25,95,29,60,100,111,88,98,80,9.3,7.4,6.7,0.2,128,33,97,119,94,162,91,96,https://fbref.com/en/matches/43ebabcc/Elche-Espanyol-October-23-2021-La-Liga,20.0,7.0,11.0,10.0,17.0,13.0,14.0,8.0,2.0,0.35,,,,,,,
10/23/21,Athletic Club,Villarreal,,81,H,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,34.21,1.18,72.97,38.4,8,10.3,7.9,7.3,0.25,93,26,67,114,97,105,94,84,6.6,5.2,4.3,0.2,87,21,66,104,109,123,118,72,https://fbref.com/en/matches/8660c107/Athletic-Club-Villarreal-October-23-2021-La-Liga,12.0,5.0,9.0,6.0,12.0,22.0,10.0,7.0,2.0,0.416666667,,,,,,,
10/23/21,Villarreal,Athletic Club,,81,A,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,36.7,1.23,78.17,52.1,8,10.6,7.7,7.5,0.24,81,31,58,99,91,87,98,74,8.1,5.4,4.9,0.29,92,17,63,97,95,106,142,94,https://fbref.com/en/matches/8660c107/Athletic-Club-Villarreal-October-23-2021-La-Liga,11.0,3.0,10.0,12.0,5.0,7.0,22.0,6.0,1.0,0.272727273,,,,,,,
10/24/21,Sevilla,Levante,,82,H,68.18181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,63.89,1.68,80.64,61.5,8,11.6,8.7,8.6,0.24,103,34,85,99,93,102,98,91,5.3,3.2,2.7,0.1,71,19,42,102,96,77,100,66,https://fbref.com/en/matches/4654a354/Sevilla-Levante-October-24-2021-La-Liga,18.0,11.0,15.0,13.0,6.0,18.0,14.0,15.0,5.0,0.611111111,,,,,,,
10/24/21,Levante,Sevilla,,82,A,12.19512195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,11.44,0.55,62.97,39.0,9,10.2,5.6,7.9,0.29,67,20,49,145,105,87,120,100,11.2,8.0,10.1,0.23,115,41,85,111,140,114,120,99,https://fbref.com/en/matches/4654a354/Sevilla-Levante-October-24-2021-La-Liga,12.0,6.0,6.0,6.0,11.0,14.0,16.0,9.0,3.0,0.5,,,,,,,
10/24/21,Barcelona,Real Madrid,,83,H,36.53846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,40.3,1.8,84.91,74.6,8,13.2,9.5,12.7,0.28,93,39,73,97,125,130,81,96,7.7,5.6,8.1,0.33,74,25,49,133,94,71,123,110,https://fbref.com/en/matches/5225b8b5/El-Clasico-Barcelona-Real-Madrid-October-24-2021-La-Liga,12.0,2.0,11.0,17.0,15.0,18.0,17.0,9.0,1.0,0.166666667,,,,,,,
10/24/21,Real Madrid,Barcelona,,83,A,38.70967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,36.07,1.69,86.22,95.1,8,14.0,10.6,15.1,0.28,135,51,101,93,103,129,121,85,10.4,7.7,9.6,0.27,86,32,69,108,87,84,92,92,https://fbref.com/en/matches/5225b8b5/El-Clasico-Barcelona-Real-Madrid-October-24-2021-La-Liga,10.0,5.0,8.0,16.0,15.0,7.0,14.0,8.0,2.0,0.5,,,,,,,
10/24/21,Betis,Rayo Vallecano,,84,H,54.54545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,55.46,1.74,75.48,44.3,9,14.5,10.4,13.8,0.27,146,51,111,114,104,107,104,108,10.7,6.9,7.5,0.27,91,24,56,110,105,116,128,81,https://fbref.com/en/matches/18584e70/Real-Betis-Rayo-Vallecano-October-24-2021-La-Liga,10.0,5.0,8.0,15.0,12.0,8.0,15.0,14.0,3.0,0.5,,,,,,,
10/24/21,Rayo Vallecano,Betis,,84,A,22.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,19.54,0.93,66.83,22.5,9,11.4,8.1,11.3,0.33,99,32,72,133,128,114,143,83,10.9,7.1,10.2,0.26,89,29,69,134,127,102,119,82,https://fbref.com/en/matches/18584e70/Real-Betis-Rayo-Vallecano-October-24-2021-La-Liga,14.0,3.0,7.0,12.0,15.0,13.0,12.0,7.0,2.0,0.214285714,,,,,,,
10/24/21,Atlético Madrid,Real Sociedad,,85,H,59.09090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,52.02,1.5,85.08,70.7,8,9.2,6.9,8.8,0.37,102,24,71,92,88,105,91,79,6.1,4.6,4.3,0.28,52,12,38,93,83,74,121,87,https://fbref.com/en/matches/7b45d31f/Atletico-Madrid-Real-Sociedad-October-24-2021-La-Liga,16.0,3.0,15.0,16.0,13.0,25.0,11.0,13.0,2.0,0.1875,,,,,,,
10/24/21,Real Sociedad,Atlético Madrid,,85,A,16.94915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,20.25,0.82,78.43,71.3,9,13.0,7.0,13.1,0.27,114,40,71,129,116,95,80,92,7.5,5.1,5.7,0.24,74,20,51,124,123,86,125,112,https://fbref.com/en/matches/7b45d31f/Atletico-Madrid-Real-Sociedad-October-24-2021-La-Liga,8.0,4.0,5.0,14.0,16.0,4.0,21.0,13.0,2.0,0.5,,,,,,,
10/25/21,Getafe,Celta Vigo,,86,H,37.25490196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,40.59,1.18,68.42,44.1,9,6.0,3.8,3.3,0.15,101,19,70,137,127,108,153,115,11.6,7.4,11.2,0.32,84,30,62,132,130,84,105,92,https://fbref.com/en/matches/a46f189c/Getafe-Celta-Vigo-October-25-2021-La-Liga,11.0,2.0,8.0,14.0,12.0,10.0,14.0,11.0,0.0,0.181818182,,,,,,,
10/25/21,Celta Vigo,Getafe,,86,A,32.25806452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,28.33,0.94,69.06,26.7,9,9.8,6.7,8.0,0.31,90,20,65,108,100,119,126,99,13.7,8.1,14.8,0.33,85,35,64,106,102,75,140,83,https://fbref.com/en/matches/a46f189c/Getafe-Celta-Vigo-October-25-2021-La-Liga,16.0,8.0,13.0,12.0,15.0,18.0,11.0,15.0,3.0,0.5,,,,,,,
10/26/21,Alavés,Elche,,87,H,43.18181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,43.5,1.26,60.51,48.6,9,7.7,3.6,4.5,0.13,90,22,59,124,116,120,109,79,13.1,9.2,11.7,0.3,132,30,93,122,116,120,117,86,https://fbref.com/en/matches/d8ad4c14/Alaves-Elche-October-26-2021-La-Liga,16.0,5.0,11.0,14.0,11.0,10.0,17.0,7.0,1.0,0.3125,,,,,,,
10/26/21,Elche,Alavés,,87,A,25.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,26.05,0.9,60.2,43.3,10,8.2,6.3,6.7,0.21,81,32,59,120,130,106,164,70,13.5,9.4,11.9,0.27,128,44,94,136,115,141,137,102,https://fbref.com/en/matches/d8ad4c14/Alaves-Elche-October-26-2021-La-Liga,4.0,1.0,3.0,11.0,14.0,21.0,10.0,13.0,0.0,0.25,,,,,,,
10/26/21,Espanyol,Athletic Club,,88,H,32.75862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,31.01,1.05,65.04,18.9,10,11.1,6.8,9.6,0.24,115,36,71,109,126,101,112,88,10.5,7.9,9.1,0.23,140,40,104,134,103,176,100,108,https://fbref.com/en/matches/e268343f/Espanyol-Athletic-Club-October-26-2021-La-Liga,13.0,2.0,11.0,10.0,13.0,11.0,13.0,6.0,1.0,0.153846154,,,,,,,
10/26/21,Athletic Club,Espanyol,,88,A,36.73469388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38.86,1.21,74.31,41.4,9,12.9,8.9,9.2,0.24,105,31,76,121,109,127,104,91,7.1,5.7,5.0,0.21,98,24,76,116,115,130,140,78,https://fbref.com/en/matches/e268343f/Espanyol-Athletic-Club-October-26-2021-La-Liga,23.0,6.0,15.0,15.0,9.0,17.0,8.0,5.0,1.0,0.260869565,,,,,,,
10/26/21,Villarreal,Cádiz,,89,H,74.35897436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,67.46,2.04,76.76,37.0,9,11.1,8.2,8.3,0.24,92,34,68,111,97,94,120,80,10.7,6.3,6.8,0.26,104,22,72,104,107,128,152,101,https://fbref.com/en/matches/43a5cb2e/Villarreal-Cadiz-October-26-2021-La-Liga,14.0,5.0,13.0,12.0,12.0,24.0,7.0,6.0,3.0,0.357142857,,,,,,,
10/26/21,Cádiz,Villarreal,,89,A,9.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.69,0.71,54.1,45.0,10,9.7,5.5,7.8,0.29,90,20,60,111,97,150,138,120,14.7,8.3,14.9,0.29,126,41,93,103,104,137,116,84,https://fbref.com/en/matches/43a5cb2e/Villarreal-Cadiz-October-26-2021-La-Liga,9.0,4.0,7.0,13.0,13.0,11.0,16.0,8.0,3.0,0.444444444,,,,,,,
10/27/21,Rayo Vallecano,Barcelona,,90,H,22.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,19.37,1.08,67.34,22.7,10,12.7,9.0,12.9,0.35,113,35,79,145,140,127,155,90,12.4,7.5,13.1,0.28,99,34,77,146,139,110,134,96,https://fbref.com/en/matches/be333306/Rayo-Vallecano-Barcelona-October-27-2021-La-Liga,13.0,4.0,11.0,27.0,13.0,9.0,16.0,15.0,1.0,0.307692308,,,,,,,
10/27/21,Barcelona,Rayo Vallecano,,90,A,53.84615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,58.1,2.01,85.03,69.3,9,14.9,11.1,13.8,0.29,105,41,84,114,137,148,98,105,8.9,6.1,9.7,0.33,84,30,57,146,109,78,137,118,https://fbref.com/en/matches/be333306/Rayo-Vallecano-Barcelona-October-27-2021-La-Liga,15.0,0.0,13.0,14.0,27.0,13.0,10.0,6.0,0.0,0.0,,,,,,,
10/27/21,Mallorca,Sevilla,,91,H,18.51851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,21.36,0.88,62.0,26.8,10,7.9,5.4,9.8,0.28,107,35,70,141,153,90,136,101,12.4,8.3,8.8,0.22,122,38,77,158,133,131,96,118,https://fbref.com/en/matches/f43933c7/Mallorca-Sevilla-October-27-2021-La-Liga,11.0,4.0,6.0,21.0,18.0,16.0,11.0,11.0,1.0,0.363636364,,,,,,,
10/27/21,Sevilla,Mallorca,,91,A,52.94117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,51.25,1.52,79.63,68.3,9,13.0,10.0,11.7,0.25,121,45,100,112,99,120,112,106,7.0,3.6,6.0,0.2,83,25,48,108,107,91,116,75,https://fbref.com/en/matches/f43933c7/Mallorca-Sevilla-October-27-2021-La-Liga,10.0,3.0,8.0,19.0,21.0,14.0,11.0,5.0,1.0,0.3,,,,,,,
10/27/21,Betis,Valencia,,92,H,52.38095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,50.68,1.67,74.79,44.3,10,16.0,10.8,16.6,0.28,156,56,119,126,116,115,119,122,11.9,7.8,9.1,0.3,105,27,63,122,117,129,140,88,https://fbref.com/en/matches/7b7dbd26/Real-Betis-Valencia-October-27-2021-La-Liga,12.0,8.0,8.0,15.0,19.0,9.0,3.0,12.0,4.0,0.666666667,,,,,,,
